id,longitude,latitude,date,time
1717,153.01297,-27.466694,2021-07-25,00:00
1718,153.01297,-27.466694,2021-07-25,00:00
1719,153.01329,-27.466652,2021-07-25,00:00
1720,153.01329,-27.466652,2021-07-25,00:00
1721,153.01329,-27.466652,2021-07-25,00:00
1722,153.02806,-27.448126,2021-07-25,10:44
1723,153.02843,-27.44705,2021-07-25,17:43
1724,153.02843,-27.44705,2021-07-25,17:43
1725,153.02847,-27.446978,2021-07-25,17:41
1726,153.02847,-27.446978,2021-07-25,17:41
1727,152.94832,-27.535776,2021-07-25,18:20
1728,152.94832,-27.535776,2021-07-25,18:20
1729,152.94832,-27.535776,2021-07-25,18:20
1730,152.98282,-27.57608,2021-07-25,09:10
1731,152.98282,-27.57608,2021-07-25,09:10
1732,152.98282,-27.57608,2021-07-25,09:10
1733,152.9832,-27.575766,2021-07-25,08:30
1734,152.9832,-27.575766,2021-07-25,08:30
1735,152.9832,-27.575766,2021-07-25,08:30
1736,152.98282,-27.57544,2021-07-25,08:55
1737,152.98282,-27.57544,2021-07-25,08:55
1738,152.98282,-27.57544,2021-07-25,08:55
1739,153.01297,-27.466694,2021-07-24,00:00
1740,153.01297,-27.466694,2021-07-24,00:00
1741,153.01297,-27.466694,2021-07-24,00:00
1742,153.01329,-27.466652,2021-07-24,00:00
1743,153.01329,-27.466652,2021-07-24,00:00
1744,153.01329,-27.466652,2021-07-24,00:00
1745,153.01219,-27.49347,2021-07-24,15:50
1746,153.01308,-27.492445,2021-07-24,15:50
1747,153.00581,-27.502176,2021-07-24,17:13
1748,152.97946,-27.500275,2021-07-24,09:00
1749,153.33627,-27.926691,2021-07-24,09:00
1750,153.33627,-27.926691,2021-07-24,09:00
1751,153.41577,-27.9637,2021-07-24,11:30
1752,153.41577,-27.9637,2021-07-24,11:30
1753,153.39243,-27.935125,2021-07-24,16:00
1754,153.37608,-27.931059,2021-07-24,16:00
1755,153.42624,-28.037107,2021-07-24,14:35
1756,153.42624,-28.037107,2021-07-24,14:35
1757,153.42802,-28.036402,2021-07-24,13:35
1758,153.42802,-28.036402,2021-07-24,13:15
1759,153.42802,-28.036402,2021-07-24,13:40
1760,153.42802,-28.036402,2021-07-24,13:40
1761,153.42802,-28.036402,2021-07-24,14:30
1762,153.42802,-28.036402,2021-07-24,14:30
1763,153.42802,-28.036402,2021-07-24,14:00
1764,153.42802,-28.036402,2021-07-24,14:00
1765,153.42616,-28.03687,2021-07-24,14:25
1766,153.42616,-28.03687,2021-07-24,14:25
1767,153.42802,-28.036402,2021-07-24,13:30
1768,153.42802,-28.036402,2021-07-24,14:10
1769,153.42802,-28.036402,2021-07-24,14:10
1770,145.7746,-16.924442,2021-07-24,12:00
1771,145.7746,-16.924442,2021-07-24,12:00
1772,145.77205,-16.925098,2021-07-24,11:15
1773,145.77559,-16.930807,2021-07-24,11:00
1774,145.77357,-16.934269,2021-07-24,10:49
1775,145.77174,-16.933556,2021-07-24,10:00
1776,145.77174,-16.933556,2021-07-24,10:00
1777,153.01297,-27.466694,2021-07-23,00:00
1778,153.01297,-27.466694,2021-07-23,00:00
1779,153.01297,-27.466694,2021-07-23,00:00
1780,153.01329,-27.466652,2021-07-23,00:00
1781,153.01329,-27.466652,2021-07-23,00:00
1782,153.01329,-27.466652,2021-07-23,00:00
1783,153.05974,-27.40143,2021-07-23,09:45
1784,153.05974,-27.40143,2021-07-23,09:45
1785,153.05974,-27.40143,2021-07-23,09:45
1786,153.06041,-27.402372,2021-07-23,09:50
1787,153.06041,-27.402372,2021-07-23,09:50
1788,153.06041,-27.402372,2021-07-23,09:50
1789,153.07744,-27.376625,2021-07-23,13:15
1790,153.07822,-27.376339,2021-07-23,13:15
1791,153.03229,-27.382994,2021-07-23,10:30
1792,153.03229,-27.382994,2021-07-23,10:30
1793,153.03229,-27.382994,2021-07-23,10:30
1794,153.0327,-27.381634,2021-07-23,12:00
1795,153.0327,-27.381634,2021-07-23,12:00
1796,153.0327,-27.381634,2021-07-23,12:00
1797,153.03246,-27.381563,2021-07-23,10:40
1798,153.03246,-27.381563,2021-07-23,11:06
1799,153.03246,-27.381563,2021-07-23,11:06
1800,153.03246,-27.381563,2021-07-23,11:06
1801,153.03246,-27.381563,2021-07-23,10:40
1802,153.03102,-27.381401,2021-07-23,10:37
1803,153.03102,-27.381401,2021-07-23,10:37
1804,153.03102,-27.381401,2021-07-23,10:37
1805,153.36615,-27.9474,2021-07-23,09:00
1806,153.36615,-27.9474,2021-07-23,09:00
1807,153.4079,-28.045568,2021-07-23,11:45
1808,153.4079,-28.045568,2021-07-23,11:45
1809,153.4079,-28.045568,2021-07-23,11:45
1810,153.40776,-28.046272,2021-07-23,13:40
1811,153.40776,-28.046272,2021-07-23,13:40
1812,153.4079,-28.045568,2021-07-23,13:45
1813,153.4079,-28.045568,2021-07-23,13:45
1814,153.4079,-28.045568,2021-07-23,13:40
1815,153.4079,-28.045568,2021-07-23,13:10
1816,145.69194,-16.837276,2021-07-23,11:10
1817,145.69243,-16.836546,2021-07-23,11:10
1818,145.69182,-16.837616,2021-07-23,11:10
1819,145.69928,-16.784897,2021-07-23,17:00
1820,145.6911,-16.80175,2021-07-23,08:30
1821,153.01297,-27.466694,2021-07-22,00:00
1822,153.01297,-27.466694,2021-07-22,00:00
1823,153.01297,-27.466694,2021-07-22,00:00
1824,153.01329,-27.466652,2021-07-22,00:00
1825,153.01329,-27.466652,2021-07-22,00:00
1826,153.01329,-27.466652,2021-07-22,00:00
1827,153.06021,-27.403578,2021-07-22,20:00
1828,153.06021,-27.403578,2021-07-22,20:00
1829,153.06021,-27.403578,2021-07-22,20:00
1830,153.06886,-27.320583,2021-07-22,10:00
1831,153.06886,-27.320583,2021-07-22,10:00
1832,153.36615,-27.9474,2021-07-22,09:00
1833,153.36615,-27.9474,2021-07-22,09:00
1834,153.01297,-27.466694,2021-07-21,00:00
1835,153.01297,-27.466694,2021-07-21,00:00
1836,153.01297,-27.466694,2021-07-21,00:00
1837,153.01329,-27.466652,2021-07-21,00:00
1838,153.01329,-27.466652,2021-07-21,00:00
1839,153.01329,-27.466652,2021-07-21,00:00
1840,153.06161,-27.409113,2021-07-21,16:00
1841,153.06161,-27.409113,2021-07-21,16:00
1842,153.03229,-27.382994,2021-07-21,09:00
1843,153.36615,-27.9474,2021-07-21,09:00
1844,153.36615,-27.9474,2021-07-21,09:00
1845,153.01297,-27.466694,2021-07-20,14:20
1846,153.01297,-27.466694,2021-07-20,14:20
1847,153.01297,-27.466694,2021-07-20,14:20
1848,153.01329,-27.466652,2021-07-20,14:20
1849,153.01329,-27.466652,2021-07-20,14:20
1850,153.01329,-27.466652,2021-07-20,14:20
1851,153.11964,-27.385553,2021-07-20,13:25
1852,153.11964,-27.385553,2021-07-20,13:25
1853,153.11958,-27.385418,2021-07-20,12:55
1854,153.11958,-27.385418,2021-07-20,12:55
1855,153.06187,-27.375391,2021-07-20,13:09
1856,153.06187,-27.375391,2021-07-20,13:09
1857,153.06187,-27.375391,2021-07-20,13:09
1858,153.06898,-27.320492,2021-07-20,13:30
1859,153.06898,-27.320492,2021-07-20,13:30
1860,153.06886,-27.320583,2021-07-20,10:00
1861,153.06886,-27.320583,2021-07-20,10:00
1862,153.03229,-27.382994,2021-07-20,09:00
1863,153.03229,-27.382994,2021-07-20,09:00
1864,153.03229,-27.382994,2021-07-20,09:00
1865,153.36615,-27.9474,2021-07-20,09:00
1866,153.36615,-27.9474,2021-07-20,09:00
1867,138.68483,-34.709953,2021-07-20,09:30
1868,153.36615,-27.9474,2021-07-19,09:00
1869,153.36615,-27.9474,2021-07-19,09:00
1870,153.40054,-28.007566,2021-07-19,13:00
1871,153.40054,-28.007566,2021-07-19,13:00
1872,153.40059,-28.007448,2021-07-19,13:00
1873,153.40059,-28.007448,2021-07-19,13:00
1874,152.9472,-27.102007,2021-07-18,16:00
1875,152.9472,-27.102007,2021-07-18,16:00
1876,152.94777,-27.101236,2021-07-18,16:18
1877,152.94777,-27.101236,2021-07-18,16:18
1878,152.94777,-27.101236,2021-07-18,16:18
1879,152.97932,-27.085169,2021-07-18,14:51
1880,152.97932,-27.085169,2021-07-18,14:51
1881,152.9793,-27.08519,2021-07-18,14:51
1882,152.97932,-27.085169,2021-07-18,14:51
1883,152.97932,-27.085169,2021-07-18,14:51
1884,152.97932,-27.085169,2021-07-18,14:51
1885,152.97932,-27.085169,2021-07-18,14:51
1886,153.14307,-27.075514,2021-07-18,13:10
1887,153.14307,-27.075514,2021-07-18,13:10
1888,153.14307,-27.075514,2021-07-18,13:10
1889,145.47687,-17.266684,2021-07-18,00:00
1890,153.33627,-27.926691,2021-07-17,09:00
1891,153.33627,-27.926691,2021-07-17,09:00
1892,153.38786,-27.931402,2021-07-17,13:50
1893,153.38786,-27.931402,2021-07-17,13:50
1894,153.38916,-27.931389,2021-07-17,12:25
1895,153.38916,-27.931389,2021-07-17,12:25
1896,153.38707,-27.930017,2021-07-17,12:20
1897,153.38707,-27.930017,2021-07-17,12:20
1898,144.0848,-22.575197,2021-07-17,00:00
1899,153.12183,-27.394215,2021-07-16,16:10
1900,153.12183,-27.394215,2021-07-16,16:10
1901,153.11958,-27.385418,2021-07-16,15:45
1902,153.11958,-27.385418,2021-07-16,15:45
1903,153.11894,-27.3851,2021-07-16,15:29
1904,153.11894,-27.3851,2021-07-16,15:29
1905,153.07822,-27.376339,2021-07-16,16:27
1906,153.07822,-27.376339,2021-07-16,16:27
1907,153.0776,-27.376543,2021-07-16,17:02
1908,153.0776,-27.376543,2021-07-16,17:02
1909,153.03058,-27.385597,2021-07-16,16:00
1910,153.03058,-27.385597,2021-07-16,16:00
1911,153.31525,-27.863508,2021-07-16,10:30
1912,153.31525,-27.863508,2021-07-16,10:30
1913,153.36615,-27.9474,2021-07-16,09:00
1914,153.36615,-27.9474,2021-07-16,09:00
1915,153.41382,-27.970388,2021-07-16,18:00
1916,153.41382,-27.970388,2021-07-16,18:00
1917,152.9663,-26.808167,2021-07-16,14:06
1918,152.9663,-26.808167,2021-07-16,14:06
1919,152.96617,-26.808126,2021-07-16,13:11
1920,152.96617,-26.808126,2021-07-16,13:11
1921,152.9663,-26.808167,2021-07-16,00:00
1922,153.09074,-26.654343,2021-07-16,13:00
1923,153.09074,-26.654343,2021-07-16,00:00
1924,145.75398,-16.877577,2021-07-16,19:30
1925,145.75398,-16.877577,2021-07-16,19:30
1926,145.75398,-16.877577,2021-07-16,19:30
1927,145.75398,-16.877577,2021-07-16,19:30
1928,153.02603,-27.470453,2021-07-16,00:00
1929,153.02603,-27.470453,2021-07-16,00:00
1930,153.10968,-27.403767,2021-07-15,00:00
1931,153.03229,-27.382994,2021-07-15,12:42
1932,153.03229,-27.382994,2021-07-15,12:42
1933,153.03261,-27.383902,2021-07-15,12:52
1934,153.03261,-27.383902,2021-07-15,12:52
1935,153.03299,-27.385113,2021-07-15,12:45
1936,153.03282,-27.385098,2021-07-15,12:45
1937,153.03346,-27.380886,2021-07-15,12:58
1938,153.03346,-27.380886,2021-07-15,12:58
1939,153.0331,-27.38316,2021-07-15,13:45
1940,153.03261,-27.380817,2021-07-15,13:45
1941,153.0331,-27.38316,2021-07-15,13:45
1942,153.03285,-27.381044,2021-07-15,13:09
1943,153.03285,-27.381044,2021-07-15,13:09
1944,153.03285,-27.381044,2021-07-15,13:09
1945,153.36615,-27.9474,2021-07-15,09:00
1946,153.36615,-27.9474,2021-07-15,09:00
1947,153.08601,-26.68951,2021-07-15,12:50
1948,153.08601,-26.68951,2021-07-15,12:50
1949,153.12189,-26.683428,2021-07-15,18:45
1950,153.12189,-26.683428,2021-07-15,18:45
1951,153.122,-26.684002,2021-07-15,18:45
1952,153.122,-26.684002,2021-07-15,18:45
1953,153.122,-26.684002,2021-07-15,18:00
1954,153.08714,-26.654974,2021-07-15,15:50
1955,153.08714,-26.654974,2021-07-15,15:50
1956,153.08714,-26.654974,2021-07-15,15:00
1957,153.08664,-26.654598,2021-07-15,15:40
1958,153.08664,-26.654598,2021-07-15,15:40
1959,152.87549,-26.671444,2021-07-15,14:00
1960,152.87549,-26.671444,2021-07-15,14:00
1961,152.87445,-26.671667,2021-07-15,14:45
1962,152.87445,-26.671667,2021-07-15,14:45
1963,153.092,-26.38669,2021-07-15,11:26
1964,153.092,-26.38669,2021-07-15,11:26
1965,153.08974,-26.386408,2021-07-15,10:45
1966,153.08974,-26.386408,2021-07-15,10:45
1967,153.10968,-27.403767,2021-07-14,00:00
1968,153.10968,-27.403767,2021-07-14,00:00
1969,153.03134,-27.512093,2021-07-14,08:30
1970,153.03134,-27.512093,2021-07-14,08:30
1971,153.03134,-27.512093,2021-07-14,08:30
1972,153.36615,-27.9474,2021-07-14,09:00
1973,153.36615,-27.9474,2021-07-14,09:00
1974,153.40872,-27.941341,2021-07-14,16:00
1975,153.40872,-27.941341,2021-07-14,16:00
1976,153.41577,-27.9637,2021-07-14,10:50
1977,153.41577,-27.9637,2021-07-14,10:50
1978,153.4314,-28.028442,2021-07-14,13:50
1979,153.4314,-28.028442,2021-07-14,13:50
1980,153.09645,-26.65498,2021-07-14,00:00
1981,153.0964,-26.655085,2021-07-14,09:30
1982,153.0964,-26.655085,2021-07-14,12:50
1983,153.12183,-27.394215,2021-07-13,19:40
1984,153.12183,-27.394215,2021-07-13,19:40
1985,153.10968,-27.403767,2021-07-13,14:55
1986,153.10968,-27.403767,2021-07-13,14:55
1987,153.12183,-27.394215,2021-07-13,00:00
1988,153.0868,-27.225801,2021-07-13,18:45
1989,153.0868,-27.225801,2021-07-13,18:45
1990,153.02077,-27.39296,2021-07-13,16:00
1991,153.02077,-27.39296,2021-07-13,16:00
1992,153.0176,-27.36363,2021-07-13,16:45
1993,153.0176,-27.36363,2021-07-13,16:45
1994,153.0157,-27.3639,2021-07-13,15:00
1995,153.0177,-27.364393,2021-07-13,15:45
1996,153.0177,-27.364393,2021-07-13,15:45
1997,153.01773,-27.3644,2021-07-13,14:00
1998,153.01773,-27.3644,2021-07-13,14:00
1999,153.01773,-27.3644,2021-07-13,14:00
2000,153.33583,-27.923685,2021-07-13,16:00
2001,153.33583,-27.923685,2021-07-13,16:00
2002,153.33583,-27.923685,2021-07-13,16:00
2003,153.33583,-27.923685,2021-07-13,16:00
2004,153.36615,-27.9474,2021-07-13,09:00
2005,153.36615,-27.9474,2021-07-13,17:00
2006,153.39272,-27.975548,2021-07-13,16:00
2007,152.9764,-27.124605,2021-07-13,07:50
2008,152.9764,-27.124605,2021-07-13,07:50
2009,153.0649,-27.433714,2021-07-12,13:50
2010,153.0649,-27.433714,2021-07-12,13:50
2011,153.11958,-27.385418,2021-07-12,00:00
2012,153.11958,-27.385418,2021-07-12,00:00
2013,153.10982,-27.403639,2021-07-12,17:00
2014,153.10982,-27.403639,2021-07-12,17:00
2015,153.10968,-27.403767,2021-07-12,14:20
2016,153.10968,-27.403767,2021-07-12,14:20
2017,153.12183,-27.394215,2021-07-12,00:00
2018,153.10516,-27.22931,2021-07-12,21:39
2019,153.10529,-27.229239,2021-07-12,21:39
2020,153.04663,-27.211376,2021-07-12,07:45
2021,153.04663,-27.211376,2021-07-12,07:45
2022,153.03296,-27.511623,2021-07-12,10:30
2023,153.03296,-27.511623,2021-07-12,10:30
2024,153.03296,-27.511623,2021-07-12,10:30
2025,153.04558,-27.501215,2021-07-12,06:30
2026,153.04558,-27.501215,2021-07-12,06:30
2027,153.33627,-27.926691,2021-07-12,17:00
2028,153.33627,-27.926691,2021-07-12,17:00
2029,153.33627,-27.926691,2021-07-12,17:00
2030,153.33627,-27.926691,2021-07-12,17:00
2031,153.33627,-27.926691,2021-07-12,17:00
2032,153.00699,-26.68881,2021-07-12,18:34
2033,153.00699,-26.68881,2021-07-12,18:34
2034,153.09486,-26.657448,2021-07-12,18:07
2035,153.09486,-26.657448,2021-07-12,18:07
2036,153.09862,-26.660177,2021-07-12,18:13
2037,153.09862,-26.660177,2021-07-12,18:13
2038,153.0964,-26.655085,2021-07-12,13:00
2039,153.0964,-26.655085,2021-07-12,13:00
2040,152.88548,-25.320118,2021-07-12,00:00
2041,152.88548,-25.320118,2021-07-12,00:00
2042,153.11958,-27.385418,2021-07-11,00:00
2043,153.11958,-27.385418,2021-07-11,00:00
2044,153.10968,-27.403767,2021-07-11,19:45
2045,153.10968,-27.403767,2021-07-11,19:45
2046,153.10968,-27.403767,2021-07-11,21:30
2047,153.12183,-27.394215,2021-07-11,21:30
2048,153.10968,-27.403767,2021-07-11,17:50
2049,153.10968,-27.403767,2021-07-11,17:50
2050,153.12183,-27.394215,2021-07-11,18:00
2051,153.03296,-27.511623,2021-07-11,16:00
2052,153.03296,-27.511623,2021-07-11,16:00
2053,153.10242,-27.502928,2021-07-11,11:45
2054,153.10242,-27.502928,2021-07-11,11:45
2055,153.10149,-27.503752,2021-07-11,14:00
2056,153.10149,-27.503752,2021-07-11,14:00
2057,153.10262,-27.50388,2021-07-11,13:45
2058,153.10262,-27.50388,2021-07-11,13:45
2059,153.10242,-27.502928,2021-07-11,13:35
2060,153.10242,-27.502928,2021-07-11,13:35
2061,153.10243,-27.501879,2021-07-11,14:10
2062,153.10243,-27.501879,2021-07-11,14:10
2063,153.10242,-27.502928,2021-07-11,13:55
2064,153.10242,-27.502928,2021-07-11,13:55
2065,153.1032,-27.50182,2021-07-11,11:45
2066,153.1032,-27.50182,2021-07-11,11:45
2067,153.0969,-27.47188,2021-07-11,15:20
2068,153.0969,-27.47188,2021-07-11,15:20
2069,151.27126,-23.855541,2021-07-11,00:00
2070,151.27126,-23.855541,2021-07-11,00:00
2071,153.11958,-27.385418,2021-07-09,19:50
2072,153.11958,-27.385418,2021-07-09,19:50
2073,153.12183,-27.394215,2021-07-09,20:30
2074,153.12183,-27.394215,2021-07-09,20:30
2075,153.11064,-27.403242,2021-07-09,21:45
2076,153.11064,-27.403242,2021-07-09,21:45
2077,153.12183,-27.394215,2021-07-09,21:35
2078,153.12183,-27.394215,2021-07-09,21:35
2079,153.12183,-27.394215,2021-07-09,00:00
2080,152.97412,-27.59978,2021-07-09,19:05
2081,152.97412,-27.59978,2021-07-09,19:05
2082,152.75816,-27.607985,2021-07-09,12:48
2083,152.75816,-27.607985,2021-07-09,12:48
2084,152.75783,-27.607847,2021-07-09,12:53
2085,152.75783,-27.607847,2021-07-09,12:53
2086,152.75816,-27.607985,2021-07-09,14:30
2087,152.75816,-27.607985,2021-07-09,14:30
2088,152.75816,-27.607985,2021-07-09,12:16
2089,152.75816,-27.607985,2021-07-09,12:16
2090,152.75816,-27.607985,2021-07-09,12:24
2091,152.75816,-27.607985,2021-07-09,12:24
2092,152.75742,-27.607487,2021-07-09,13:00
2093,152.75742,-27.607487,2021-07-09,13:00
2094,152.75957,-27.607264,2021-07-09,13:15
2095,152.75957,-27.607264,2021-07-09,13:15
2096,152.97319,-27.498108,2021-07-02,15:00
2097,152.97269,-27.499136,2021-07-02,14:25
2098,152.97281,-27.499706,2021-07-02,14:45
2099,152.97215,-27.500175,2021-07-02,14:25
2100,153.15295,-27.4904,2021-07-02,09:30
2101,153.11043,-27.471767,2021-07-02,11:00
2102,152.95107,-26.475222,2021-07-02,09:14
2103,153.02188,-27.479471,2021-07-01,12:00
2104,153.11253,-27.618982,2021-07-01,11:35
2105,153.10208,-27.504284,2021-07-01,18:00
2106,153.11684,-27.501947,2021-07-01,12:30
2107,153.1002,-27.487637,2021-07-01,02:50
2108,153.03545,-27.468403,2021-07-01,13:00
2109,152.95084,-26.475178,2021-07-01,18:55
2110,152.95045,-26.475594,2021-07-01,17:13
2111,153.06606,-26.40215,2021-07-01,10:25
2112,153.0892,-26.386581,2021-07-01,10:47
2113,153.02269,-27.389664,2021-06-30,08:30
2114,153.02269,-27.389664,2021-06-30,08:13
2115,153.02269,-27.389664,2021-06-30,14:30
2116,153.02269,-27.389664,2021-06-30,09:00
2117,153.03673,-27.50085,2021-06-30,14:40
2118,153.03659,-27.500849,2021-06-30,15:00
2119,153.11253,-27.618982,2021-06-30,18:55
2120,153.08366,-27.563,2021-06-30,15:05
2121,153.1002,-27.487637,2021-06-30,02:50
2122,153.03545,-27.468403,2021-06-30,20:15
2123,153.03496,-27.476782,2021-06-30,11:40
2124,153.01546,-27.24222,2021-06-30,10:24
2125,152.99934,-27.214756,2021-06-30,11:45
2126,153.01546,-27.24222,2021-06-30,10:30
2127,153.01834,-27.24284,2021-06-30,10:45
2128,153.01733,-27.241402,2021-06-30,10:33
2129,153.01895,-27.24305,2021-06-30,10:50
2130,153.01782,-27.242296,2021-06-30,10:40
2131,152.95084,-26.475178,2021-06-30,18:55
2132,152.95107,-26.475222,2021-06-30,09:45
2133,152.95045,-26.475594,2021-06-30,09:33
2134,153.02446,-27.470346,2021-06-29,12:40
2135,153.02055,-27.468773,2021-06-29,07:30
2136,153.02055,-27.468773,2021-06-29,07:30
2137,153.02055,-27.468773,2021-06-29,07:30
2138,153.02611,-27.469177,2021-06-29,12:50
2139,153.02571,-27.46969,2021-06-29,12:20
2140,153.02571,-27.46969,2021-06-29,12:20
2141,153.02037,-27.468834,2021-06-29,13:10
2142,153.02037,-27.468834,2021-06-29,07:15
2143,153.03972,-27.461859,2021-06-29,16:45
2144,153.12183,-27.394215,2021-06-29,06:10
2145,153.10753,-27.395771,2021-06-29,01:32
2146,153.12183,-27.394215,2021-06-29,01:47
2147,153.12032,-27.385176,2021-06-29,06:00
2148,153.11508,-27.23528,2021-06-29,14:05
2149,152.99675,-27.394297,2021-06-29,10:10
2150,152.96825,-27.624527,2021-06-29,14:20
2151,153.01558,-27.479979,2021-06-29,07:00
2152,153.01561,-27.47999,2021-06-29,07:00
2153,153.02348,-27.523987,2021-06-29,12:25
2154,153.08214,-27.56171,2021-06-29,15:50
2155,153.08223,-27.562614,2021-06-29,14:45
2156,153.08284,-27.562658,2021-06-29,14:50
2157,153.08316,-27.564024,2021-06-29,15:10
2158,153.08116,-27.562332,2021-06-29,16:15
2159,153.08388,-27.564571,2021-06-29,15:10
2160,153.1002,-27.487637,2021-06-29,02:50
2161,153.03545,-27.468403,2021-06-29,20:15
2162,153.0225,-27.241808,2021-06-29,16:00
2163,153.0658,-26.716993,2021-06-29,06:50
2164,153.06056,-26.713612,2021-06-29,08:15
2165,153.04869,-26.41649,2021-06-29,13:50
2166,153.0896,-26.396614,2021-06-29,13:35
2167,153.0896,-26.398727,2021-06-29,13:30
2168,152.72754,-26.596003,2021-06-29,10:10
2169,153.11327,-26.747013,2021-06-29,06:50
2170,153.12183,-27.394215,2021-06-28,14:03
2171,153.12183,-27.394215,2021-06-28,08:24
2172,153.04355,-27.406479,2021-06-28,16:20
2173,153.03055,-27.436935,2021-06-28,19:23
2174,153.0327,-27.380962,2021-06-28,15:20
2175,153.03262,-27.38132,2021-06-28,15:20
2176,153.03262,-27.383436,2021-06-28,15:30
2177,153.03229,-27.382994,2021-06-28,15:15
2178,153.03236,-27.382765,2021-06-28,15:55
2179,153.00893,-27.344893,2021-06-28,08:30
2180,153.00893,-27.344893,2021-06-28,08:30
2181,153.01558,-27.479979,2021-06-28,07:15
2182,153.01561,-27.47999,2021-06-28,07:15
2183,153.00339,-27.482428,2021-06-28,15:25
2184,153.07013,-27.56299,2021-06-28,11:00
2185,153.08223,-27.562614,2021-06-28,12:35
2186,153.08284,-27.562658,2021-06-28,12:50
2187,153.08331,-27.56394,2021-06-28,14:15
2188,153.0832,-27.563147,2021-06-28,14:50
2189,153.08351,-27.563072,2021-06-28,14:00
2190,153.0834,-27.563042,2021-06-28,14:15
2191,153.13927,-27.666828,2021-06-28,07:45
2192,153.14134,-27.67006,2021-06-28,08:30
2193,153.14134,-27.67006,2021-06-28,09:20
2194,153.02414,-27.260773,2021-06-28,05:20
2195,153.0658,-26.716993,2021-06-28,06:50
2196,153.06056,-26.713612,2021-06-28,08:10
2197,152.95107,-26.475222,2021-06-28,09:25
2198,153.11038,-26.405806,2021-06-28,20:00
2199,153.11038,-26.405806,2021-06-28,18:45
2200,153.11067,-26.405533,2021-06-28,18:55
2201,153.11327,-26.747013,2021-06-28,06:50
2202,153.04997,-27.461094,2021-06-27,09:12
2203,153.12032,-27.385176,2021-06-27,14:55
2204,153.12183,-27.394215,2021-06-27,14:55
2205,153.07127,-27.41011,2021-06-27,12:48
2206,153.05875,-27.415554,2021-06-27,10:40
2207,153.05887,-27.415579,2021-06-27,10:40
2208,153.07147,-27.410131,2021-06-27,12:48
2209,152.92401,-27.550436,2021-06-27,13:00
2210,153.01051,-27.477575,2021-06-27,13:30
2211,153.01051,-27.477575,2021-06-27,11:50
2212,153.01051,-27.477575,2021-06-27,11:50
2213,153.01239,-27.477772,2021-06-27,11:50
2214,153.0123,-27.477732,2021-06-27,13:25
2215,153.01674,-27.272217,2021-06-27,14:53
2216,153.02414,-27.260773,2021-06-27,10:11
2217,153.02414,-27.260773,2021-06-27,14:14
2218,153.0228,-26.445765,2021-06-27,13:00
2219,153.0228,-26.445765,2021-06-27,13:00
2220,146.81741,-19.259668,2021-06-27,11:00
2221,146.81741,-19.259668,2021-06-27,10:30
2222,146.81741,-19.259668,2021-06-27,10:45
2223,146.77116,-19.256319,2021-06-27,12:00
2224,146.82367,-19.133419,2021-06-27,00:00
2225,146.85515,-19.158407,2021-06-27,09:50
2226,153.04721,-27.46726,2021-06-26,07:45
2227,153.03845,-27.442898,2021-06-26,18:40
2228,153.12183,-27.394215,2021-06-26,18:06
2229,153.06624,-27.43906,2021-06-26,00:00
2230,153.04352,-27.431925,2021-06-26,09:50
2231,153.06192,-27.409033,2021-06-26,11:38
2232,153.0607,-27.40839,2021-06-26,11:38
2233,153.06166,-27.407759,2021-06-26,11:38
2234,153.03055,-27.436935,2021-06-26,19:23
2235,153.03171,-27.382969,2021-06-26,12:50
2236,153.03229,-27.382994,2021-06-26,12:03
2237,153.03235,-27.382963,2021-06-26,12:05
2238,153.03343,-27.382637,2021-06-26,12:15
2239,153.03278,-27.382105,2021-06-26,12:45
2240,153.03262,-27.38132,2021-06-26,12:40
2241,153.03268,-27.383749,2021-06-26,12:10
2242,153.03192,-27.383017,2021-06-26,12:50
2243,153.07013,-27.56299,2021-06-26,12:15
2244,153.22806,-27.73303,2021-06-26,11:55
2245,153.4326,-28.029907,2021-06-26,13:25
2246,153.4326,-28.029907,2021-06-26,13:30
2247,153.4327,-28.029585,2021-06-26,13:30
2248,153.43144,-28.03289,2021-06-26,12:50
2249,153.43353,-28.0298,2021-06-26,13:40
2250,152.89648,-27.671482,2021-06-26,07:57
2251,153.01674,-27.272217,2021-06-26,14:53
2252,153.02414,-27.260773,2021-06-26,10:26
2253,151.8147,-25.68074,2021-06-26,09:00
2254,151.8147,-25.68074,2021-06-26,09:00
2255,146.82367,-19.133419,2021-06-26,00:00
2256,146.85548,-19.158012,2021-06-26,16:55
2257,146.87639,-19.118357,2021-06-26,10:30
2258,153.02962,-27.472683,2021-06-25,12:30
2259,153.01895,-27.466787,2021-06-25,08:15
2260,153.04698,-27.454235,2021-06-25,13:00
2261,153.0445,-27.450716,2021-06-25,14:55
2262,153.04622,-27.45128,2021-06-25,12:20
2263,153.02847,-27.446978,2021-06-25,16:00
2264,153.11923,-27.388033,2021-06-25,13:30
2265,153.12032,-27.385176,2021-06-25,15:12
2266,153.11478,-27.394016,2021-06-25,13:55
2267,153.11923,-27.388033,2021-06-25,19:18
2268,153.12032,-27.385176,2021-06-25,14:05
2269,153.12048,-27.38505,2021-06-25,19:20
2270,153.12048,-27.38505,2021-06-25,19:20
2271,153.12183,-27.394215,2021-06-25,11:45
2272,153.06624,-27.43906,2021-06-25,00:00
2273,152.97281,-27.499706,2021-06-25,10:10
2274,152.97215,-27.500175,2021-06-25,09:45
2275,152.97368,-27.497612,2021-06-25,09:55
